temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base
12.0, 12.0, maize.ArtVirt@7cca494b, maize.ArtVirt@7cca494b, 0, 0, 0, 12.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 1.0, 3.1415927, 0.5235988, 1.0, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7ba4f24f, maize.ArtVirt@7cca494b, 1, 10, 1, 12.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.SegRoot@3b9a45b3, maize.SegRoot@7ba4f24f, 1, 10, 1, 10.0, 0.6, -1.2246468173960125E-17, -2.100000001490116, 0.6, 0.0, -2.0, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@7699a589, maize.SegRoot@3b9a45b3, 3, 11, 2, 10.0, 0.6, -1.2368932855699726E-17, -2.1010000015050174, 0.6, -1.2246468173960125E-17, -2.100000001490116, 0.02161165, 0.001467323, 5.285212E-6, 0.02161165, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@58372a00, maize.SegRoot@3b9a45b3, 1, 10, 1, 9.0, 0.6, -2.449293634792025E-17, -2.2000000029802322, 0.6, -1.2246468173960125E-17, -2.100000001490116, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@4dd8dc3, maize.SegRoot@58372a00, 4, 11, 2, 9.0, 0.5995668723967394, -1.373837758484761E-4, -2.2008908038599073, 0.6, -2.449293634792025E-17, -2.2000000029802322, 0.037438456, 0.0044033756, 2.7475928E-5, 0.037438456, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6d03e736, maize.SegRoot@58372a00, 1, 10, 1, 8.0, 0.5566872396739453, -0.013738377584845184, -2.2890800909477305, 0.6, -2.449293634792025E-17, -2.2000000029802322, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@568db2f2, maize.SegRoot@6d03e736, 6, 11, 2, 8.0, 0.5562946985573284, -0.013856860870038045, -2.289992161785274, 0.5566872396739453, -0.013738377584845184, -2.2890800909477305, 0.034222886, 0.0036794522, 2.0986912E-5, 0.034222886, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@378bf509, maize.SegRoot@6d03e736, 1, 10, 1, 8.0, 0.5174331280122557, -0.025586706104131347, -2.3802871747020853, 0.5566872396739453, -0.013738377584845184, -2.2890800909477305, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@5fd0d5ae, maize.SegRoot@378bf509, 7, 11, 2, 8.0, 0.5170365624738613, -0.02589211602590966, -2.3811528886174407, 0.5174331280122557, -0.025586706104131347, -2.3802871747020853, 0.03030727, 0.002885649, 1.4576023E-5, 0.03030727, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@2d98a335, maize.SegRoot@378bf509, 1, 10, 1, 7.0, 0.47777657417281455, -0.05612769828196251, -2.466858566237606, 0.5174331280122557, -0.025586706104131347, -2.3802871747020853, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@16b98e56, maize.SegRoot@2d98a335, 9, 11, 2, 7.0, 0.47738239479600014, -0.05635203074583987, -2.4677497999860396, 0.47777657417281455, -0.05612769828196251, -2.466858566237606, 0.029721744, 0.0027752267, 1.3747429E-5, 0.029721744, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7ef20235, maize.SegRoot@2d98a335, 1, 10, 1, 6.0, 0.43835863649137174, -0.07856094466969876, -2.555981941080978, 0.47777657417281455, -0.05612769828196251, -2.466858566237606, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@27d6c5e0, maize.SegRoot@7ef20235, 11, 11, 2, 6.0, 0.4379307696535813, -0.07849268926001145, -2.556883201974377, 0.43835863649137174, -0.07856094466969876, -2.555981941080978, 0.028934423, 0.002630144, 1.2683616E-5, 0.028934423, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@4f3f5b24, maize.SegRoot@7ef20235, 1, 10, 1, 5.0, 0.39557195271232615, -0.07173540370096675, -2.646108030420854, 0.43835863649137174, -0.07856094466969876, -2.555981941080978, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@15aeb7ab, maize.SegRoot@4f3f5b24, 16, 11, 2, 5.0, 0.39514322352512865, -0.07183650282706495, -2.6470057888964753, 0.39557195271232615, -0.07173540370096675, -2.646108030420854, 0.030964086, 0.0030120795, 1.5544381E-5, 0.030964086, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7b23ec81, maize.SegRoot@4f3f5b24, 1, 10, 1, 5.0, 0.35269903399257907, -0.0818453163107873, -2.735883877982963, 0.39557195271232615, -0.07173540370096675, -2.646108030420854, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@6acbcfc0, maize.SegRoot@7b23ec81, 17, 11, 2, 5.0, 0.35226111404171523, -0.08169901386011838, -2.7367709077115325, 0.35269903399257907, -0.0818453163107873, -2.735883877982963, 0.019082395, 0.0011439727, 3.6382903E-6, 0.019082395, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5f184fc6, maize.SegRoot@7b23ec81, 1, 10, 1, 4.0, 0.30890703890619453, -0.0672150712438952, -2.8245868508399083, 0.35269903399257907, -0.0818453163107873, -2.735883877982963, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@3feba861, maize.SegRoot@5f184fc6, 19, 11, 2, 4.0, 0.3088630115447841, -0.06719644198500925, -2.8246509955347356, 0.30890703890619453, -0.0672150712438952, -2.8245868508399083, 0.01731553, 9.4193604E-4, 2.7183535E-6, 0.01731553, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5b480cf9, maize.SegRoot@5f184fc6, 1, 10, 1, 3.0, 0.30450430276515383, -0.06535214535529996, -2.8310013203226445, 0.30890703890619453, -0.0672150712438952, -2.8245868508399083, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@6f496d9f, maize.SegRoot@5b480cf9, 24, 11, 2, 3.0, 0.30444349070496574, -0.06534964961484913, -2.8310532401100974, 0.30450430276515383, -0.06535214535529996, -2.8310013203226445, 0.017189981, 9.283263E-4, 2.659652E-6, 0.017189981, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@723279cf, maize.SegRoot@5b480cf9, 1, 10, 1, 3.0, 0.2984230967463419, -0.06510257131021692, -2.8361932990679555, 0.30450430276515383, -0.06535214535529996, -2.8310013203226445, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@10f87f48, maize.SegRoot@723279cf, 25, 11, 2, 3.0, 0.2983624118291727, -0.0651132283779757, -2.8362443261925936, 0.2984230967463419, -0.06510257131021692, -2.8361932990679555, 0.035553902, 0.003971224, 2.3532084E-5, 0.035553902, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@b4c966a, maize.SegRoot@723279cf, 1, 10, 1, 2.0, 0.292354605029426, -0.06616827808609475, -2.841296011531788, 0.2984230967463419, -0.06510257131021692, -2.8361932990679555, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@2f4d3709, maize.SegRoot@b4c966a, 32, 11, 2, 2.0, 0.29228751072419473, -0.0661799776013647, -2.841337981464619, 0.292354605029426, -0.06616827808609475, -2.841296011531788, 0.021286877, 0.0014235533, 5.0505005E-6, 0.021286877, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@4e50df2e, maize.SegRoot@b4c966a, 1, 10, 1, 2.0, 0.2856451745062974, -0.067338229613089, -2.8454930048149336, 0.292354605029426, -0.06616827808609475, -2.841296011531788, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@1d81eb93, maize.SegRoot@4e50df2e, 33, 11, 2, 2.0, 0.2855808217161436, -0.06735684139913495, -2.8455367348907794, 0.2856451745062974, -0.067338229613089, -2.8454930048149336, 0.02307169, 0.0016722787, 6.430382E-6, 0.02307169, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7291c18f, maize.SegRoot@4e50df2e, 1, 10, 1, 1.0, 0.2792098954909166, -0.06919940821768418, -2.8498660123995343, 0.2856451745062974, -0.067338229613089, -2.8454930048149336, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@34a245ab, maize.SegRoot@7291c18f, 42, 11, 2, 1.0, 0.2791533684620767, -0.06919770254444745, -2.8499225967207127, 0.2792098954909166, -0.06919940821768418, -2.8498660123995343, 0.021736057, 0.001484265, 5.3770113E-6, 0.021736057, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7cc355be, maize.SegRoot@7291c18f, 1, 10, 1, 1.0, 0.2735571926069244, -0.06902884089401111, -2.85552444451739, 0.2792098954909166, -0.06919940821768418, -2.8498660123995343, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@6e8cf4c6, maize.SegRoot@7cc355be, 43, 11, 2, 1.0, 0.27351720480695524, -0.06899454150697602, -2.855584648567225, 0.2735571926069244, -0.06902884089401111, -2.85552444451739, 0.03161302, 0.003139654, 1.6542323E-5, 0.03161302, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@12edcd21, maize.SegRoot@7cc355be, 1, 10, 1, 12.0, 0.26955841261000907, -0.06559890219050293, -2.861544849500896, 0.2735571926069244, -0.06902884089401111, -2.85552444451739, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegStem@34c45dca, maize.ArtVirt@7cca494b, 1, 40, 1, 12.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 0.01, 0.012566371, 0.001256637, 0.4, 0.01025, 6.283185E-6, 0.0
12.0, 12.0, maize.SegStem@52cc8049, maize.SegStem@34c45dca, 2, 40, 1, 6.0, 0.6, 0.0, -1.9900000002235174, 0.6, 0.0, -2.0, 0.01, 0.012566371, 0.001256637, 0.4, 0.01025, 6.283185E-6, 0.0
12.0, 12.0, maize.SegRoot@5b6f7412, maize.SegStem@52cc8049, 12, 30, 2, 4.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@27973e9b, maize.SegRoot@5b6f7412, 20, 31, 3, 4.0, 0.600039999999106, 6.928203075418104E-5, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.02393886, 0.0018003494, 7.183052E-6, 0.02393886, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@312b1dae, maize.SegRoot@5b6f7412, 12, 30, 2, 2.0, 0.603999999910593, 0.006928203075418103, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@7530d0a, maize.SegRoot@312b1dae, 34, 31, 3, 2.0, 0.6040256913176417, 0.007003959035873354, -1.9801009933059484, 0.603999999910593, 0.006928203075418103, -1.9801000004447997, 0.042077545, 0.0055622524, 3.9007653E-5, 0.042077545, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@27bc2616, maize.SegRoot@312b1dae, 12, 30, 2, 2.0, 0.6065691406154585, 0.014503799120943253, -1.9801992865596614, 0.603999999910593, 0.006928203075418103, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@3941a79c, maize.SegRoot@27bc2616, 35, 31, 3, 2.0, 0.6065997708003567, 0.014577675826945255, -1.9802012925001644, 0.6065691406154585, 0.014503799120943253, -1.9801992865596614, 0.036263835, 0.004131401, 2.4970072E-5, 0.036263835, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@506e1b77, maize.SegRoot@27bc2616, 12, 30, 2, 6.0, 0.6096321591052659, 0.021891469721143402, -1.9803998806099563, 0.6065691406154585, 0.014503799120943253, -1.9801992865596614, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@4fca772d, maize.SegStem@52cc8049, 14, 30, 2, 4.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.1, 0.025132742, 5.026548E-4, 0.08, 0.0, 2.9587904E-5, 0.0
12.0, 12.0, maize.MerisRoot@9807454, maize.SegRoot@4fca772d, 21, 31, 3, 4.0, 0.5989999999850988, -3.6739404521880378E-19, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.02262592, 0.0016082827, 6.0648126E-6, 0.02262592, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@3d494fbf, maize.SegRoot@4fca772d, 14, 30, 2, 4.0, 0.49999999850988386, -3.6739404521880375E-17, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@1ddc4ec2, maize.SegRoot@3d494fbf, 22, 31, 3, 4.0, 0.49992000937858116, -7.64134196347342E-7, -1.9801010750077024, 0.49999999850988386, -3.6739404521880375E-17, -1.9801000004447997, 0.036644645, 0.004218625, 2.5765003E-5, 0.036644645, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@133314b, maize.SegRoot@3d494fbf, 14, 30, 2, 3.0, 0.49200108537961573, -7.6413419631097E-5, -1.9802074567350763, 0.49999999850988386, -3.6739404521880375E-17, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@b1bc7ed, maize.SegRoot@133314b, 27, 31, 3, 3.0, 0.49192119656646494, -7.271831180045755E-5, -1.9802094873567873, 0.49200108537961573, -7.6413419631097E-5, -1.9802074567350763, 0.020212632, 0.0012834992, 4.323816E-6, 0.020212632, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7cd84586, maize.SegRoot@133314b, 14, 30, 2, 3.0, 0.48401220406453405, 2.930973634328474E-4, -1.9804105189061794, 0.49200108537961573, -7.6413419631097E-5, -1.9802074567350763, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@30dae81, maize.SegRoot@7cd84586, 28, 31, 3, 3.0, 0.48393303393390535, 3.041971556777673E-4, -1.980413499634515, 0.48401220406453405, 2.930973634328474E-4, -1.9804105189061794, 0.012044851, 4.557773E-4, 9.149616E-7, 0.012044851, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@1b2c6ec2, maize.SegRoot@7cd84586, 14, 30, 2, 2.0, 0.4760951910016629, 0.0014030765879248408, -1.980708591739761, 0.48401220406453405, 2.930973634328474E-4, -1.9804105189061794, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@4edde6e5, maize.SegRoot@1b2c6ec2, 36, 31, 3, 2.0, 0.47601696914548036, 0.0014192543458588318, -1.9807130213082103, 0.4760951910016629, 0.0014030765879248408, -1.980708591739761, 0.011381675, 4.0696983E-4, 7.7199974E-7, 0.011381675, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@70177ecd, maize.SegRoot@1b2c6ec2, 14, 30, 2, 2.0, 0.4682730053834085, 0.003020852381323935, -1.9811515485846802, 0.4760951910016629, 0.0014030765879248408, -1.980708591739761, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@1e80bfe8, maize.SegRoot@70177ecd, 37, 31, 3, 2.0, 0.46819457727026065, 0.003035575576587675, -1.9811572282239607, 0.4682730053834085, 0.003020852381323935, -1.9811515485846802, 0.026308713, 0.0021744485, 9.53449E-6, 0.026308713, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@66a29884, maize.SegRoot@70177ecd, 14, 30, 2, 1.0, 0.4604301940686255, 0.004493171907697923, -1.9817195125127296, 0.4682730053834085, 0.003020852381323935, -1.9811515485846802, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@4769b07b, maize.SegRoot@66a29884, 44, 31, 3, 1.0, 0.46035212030614214, 0.004509889997457094, -1.9817245117926334, 0.4604301940686255, 0.004493171907697923, -1.9817195125127296, 0.022374194, 0.0015726957, 5.864633E-6, 0.022374194, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@cc34f4d, maize.SegRoot@66a29884, 14, 30, 2, 1.0, 0.45262281782029073, 0.006164980883615043, -1.9822194405031204, 0.4604301940686255, 0.004493171907697923, -1.9817195125127296, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@17a7cec2, maize.SegRoot@cc34f4d, 45, 31, 3, 1.0, 0.45254400959437663, 0.00617792263116977, -1.9822241068091069, 0.45262281782029073, 0.006164980883615043, -1.9822194405031204, 0.019630948, 0.0012106886, 3.961161E-6, 0.019630948, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@65b3120a, maize.SegRoot@cc34f4d, 14, 30, 2, 6.0, 0.44474199522887964, 0.007459155639087774, -1.9826860711017709, 0.45262281782029073, 0.006164980883615043, -1.9822194405031204, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6f539caf, maize.SegStem@52cc8049, 13, 30, 2, 3.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@79fc0f2f, maize.SegRoot@6f539caf, 26, 31, 3, 3.0, 0.600039999999106, -6.928203075418099E-5, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.028494831, 0.0025508332, 1.2114259E-5, 0.028494831, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@50040f0c, maize.SegRoot@6f539caf, 13, 30, 2, 3.0, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.6, 0.0, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@2dda6444, maize.SegRoot@50040f0c, 29, 31, 3, 3.0, 0.6040499041249858, -0.006990721748735795, -1.9801009927080377, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.015633797, 7.6785433E-4, 2.0007465E-6, 0.015633797, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5e9f23b4, maize.SegRoot@50040f0c, 13, 30, 2, 3.0, 0.6089904213498697, -0.01318007040718782, -1.9801992267686057, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@4783da3f, maize.SegRoot@5e9f23b4, 30, 31, 3, 3.0, 0.609046308384665, -0.013237278557773053, -1.9802011931262304, 0.6089904213498697, -0.01318007040718782, -1.9801992267686057, 0.02550651, 0.0020438635, 8.6886375E-6, 0.02550651, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@378fd1ac, maize.SegRoot@5e9f23b4, 13, 30, 2, 2.0, 0.6145791248293955, -0.018900885465711136, -1.9803958625310851, 0.6089904213498697, -0.01318007040718782, -1.9801992267686057, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@49097b5d, maize.SegRoot@378fd1ac, 38, 31, 3, 2.0, 0.6146488071762058, -0.01894008925107575, -1.9803985889701512, 0.6145791248293955, -0.018900885465711136, -1.9803958625310851, 0.02675242, 0.0022484127, 1.0025079E-5, 0.02675242, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6e2c634b, maize.SegRoot@378fd1ac, 13, 30, 2, 2.0, 0.6215473595104332, -0.02282126400217263, -1.9806685064376974, 0.6145791248293955, -0.018900885465711136, -1.9803958625310851, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@37a71e93, maize.SegRoot@6e2c634b, 39, 31, 3, 2.0, 0.6216077138087215, -0.02287360814854656, -1.9806726836056856, 0.6215473595104332, -0.02282126400217263, -1.9806685064376974, 0.028432077, 0.00253961, 1.20343975E-5, 0.028432077, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7e6cbb7a, maize.SegRoot@6e2c634b, 13, 30, 2, 1.0, 0.6275827893392689, -0.0280556786395657, -1.9810862232365243, 0.6215473595104332, -0.02282126400217263, -1.9806685064376974, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@7c3df479, maize.SegRoot@7e6cbb7a, 46, 31, 3, 1.0, 0.6276257692296962, -0.02812294551852939, -1.9810915048771067, 0.6275827893392689, -0.0280556786395657, -1.9810862232365243, 0.029121952, 0.0026643474, 1.2931833E-5, 0.029121952, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@7106e68e, maize.SegRoot@7e6cbb7a, 13, 30, 2, 1.0, 0.6318807783819965, -0.03478236653593461, -1.9816143872947627, 0.6275827893392689, -0.0280556786395657, -1.9810862232365243, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@7eda2dbb, maize.SegRoot@7106e68e, 47, 31, 3, 1.0, 0.6319118217795827, -0.034855721963696656, -1.9816218229116203, 0.6318807783819965, -0.03478236653593461, -1.9816143872947627, 0.034053255, 0.0036430666, 2.067638E-5, 0.034053255, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisRoot@6576fe71, maize.SegRoot@7106e68e, 13, 30, 2, 6.0, 0.6349851181406132, -0.04211790931213909, -1.9823579489805179, 0.6318807783819965, -0.03478236653593461, -1.9816143872947627, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegLeaf@76fb509a, maize.SegStem@52cc8049, 1, 41, 1, 1.0, 0.6, 0.0, -1.9801000004447997, 0.6, 0.0, -1.9900000002235174, 0.5175, 5.6274352E-8, 5.627435E-10, 1.0874271E-7, 0.0, 3.5531682E-12, 0.0
12.0, 12.0, maize.SegLeaf@300ffa5d, maize.SegLeaf@76fb509a, 1, 41, 1, 1.0, 0.6, 0.0, -1.4625999927334488, 0.6, 0.0, -1.9801000004447997, 0.01, 1.0874271E-9, 1.0874271E-11, 1.0874271E-7, 0.545, 0.0, 0.0
12.0, 12.0, maize.MerisLeaf@1f17ae12, maize.SegLeaf@300ffa5d, 0, 41, 2, 6.0, 0.6, 0.0, -1.4525999927334488, 0.6, 0.0, -1.4625999927334488, 0.01, 4.3497086E-9, 1.0874271E-11, 1.0874271E-7, 0.0, 0.0, 0.0
12.0, 12.0, maize.MerisStem@4d405ef7, maize.SegStem@52cc8049, 3, 40, 1, 12.0, 0.6, 0.0, -1.9800000004470348, 0.6, 0.0, -1.9900000002235174, 0.4, 0.50265485, 0.033510324, 0.4, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@6193b845, maize.ArtVirt@7cca494b, 2, 20, 1, 12.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.SegRoot@2e817b38, maize.SegRoot@6193b845, 2, 20, 1, 9.0, 0.7000000014901161, 0.0, -2.0, 0.6, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@c4437c4, maize.SegRoot@2e817b38, 5, 21, 2, 9.0, 0.7010000015050173, 0.0, -2.0, 0.7000000014901161, 0.0, -2.0, 0.017184276, 9.277102E-4, 2.6570046E-6, 0.017184276, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@433c675d, maize.SegRoot@2e817b38, 2, 20, 1, 8.0, 0.8000000029802322, 0.0, -2.0, 0.7000000014901161, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@3f91beef, maize.SegRoot@433c675d, 8, 21, 2, 8.0, 0.8009998723605799, -1.2518675603561493E-5, -2.00001022422645, 0.8000000029802322, 0.0, -2.0, 0.023873512, 0.0017905338, 7.1243885E-6, 0.023873512, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@1a6c5a9e, maize.SegRoot@433c675d, 2, 20, 1, 7.0, 0.8999869410150052, -0.0012518675603561493, -2.0010224226449997, 0.8000000029802322, 0.0, -2.0, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@37bba400, maize.SegRoot@1a6c5a9e, 10, 21, 2, 7.0, 0.9009414186771781, -9.539895119631363E-4, -2.0010379497342545, 0.8999869410150052, -0.0012518675603561493, -2.0010224226449997, 0.014409782, 6.5232604E-4, 1.5666461E-6, 0.014409782, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@179d3b25, maize.SegRoot@1a6c5a9e, 2, 20, 1, 6.0, 0.9954347072323014, 0.02853593727894515, -2.00257513157049, 0.8999869410150052, -0.0012518675603561493, -2.0010224226449997, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@254989ff, maize.SegRoot@179d3b25, 15, 21, 2, 6.0, 0.9962791589481457, 0.029071026424006052, -2.002599234189601, 0.9954347072323014, 0.02853593727894515, -2.00257513157049, 0.02725646, 0.0023339351, 1.0602468E-5, 0.02725646, 0.0, 0.0, 0.0
12.0, 12.0, maize.SegRoot@5d099f62, maize.SegRoot@179d3b25, 2, 20, 1, 5.0, 1.0798798788167256, 0.08204485178503557, -2.004985393481632, 0.9954347072323014, 0.02853593727894515, -2.00257513157049, 0.1, 0.018849555, 2.8274333E-4, 0.06, 0.0, 1.6158163E-5, 0.0
12.0, 12.0, maize.MerisRoot@37f8bb67, maize.SegRoot@5d099f62, 18, 21, 2, 5.0, 1.080772598883439, 0.08249376213407095, -2.005024513947104, 1.0798798788167256, 0.08204485178503557, -2.004985393481632, 0.0021497372, 1.4518461E-5, 5.2018123E-9, 0.0021497372, 0.0, 0.0, 0.0
